date,MEAN,MAX,MIN,RH
2016/12/7,-0.23,2.18,-2.61,56.14656086
2016/12/8,-3.12,-0.19,-5.44,52.23215501
2016/12/9,-4.23,-2.28,-5.63,54.0046763
2016/12/10,-4.3,-0.62,-7.19,60.31723366
2016/12/11,0.23,3.55,-2.53,63.84956841
2016/12/12,-0.22,3.84,-3.9,80.91084868
2016/12/13,-2.72,0.17,-5.26,71.77514529
2016/12/14,-6.11,-1.64,-9.67,49.38217228
2016/12/15,-9.27,-5.68,-12.35,43.70347999
2016/12/16,-6.53,-2.53,-9.81,42.96237882
2016/12/17,0.34,3.93,-4.05,87.08766486
2016/12/18,-9.52,-3.39,-13.97,58.45726315
2016/12/19,-12.53,-5.3,-17,41.40070367
2016/12/20,-4.84,2.57,-8.79,45.30943722
2016/12/21,-1.29,6.19,-5.72,59.78762138
2016/12/22,1.44,4.8,-0.8,73.81035759
2016/12/23,0.8,4.05,-1.73,80.69890129
2016/12/24,4.03,5.65,2,93.70813879
2016/12/25,4.72,9.31,2.63,95.74417607
2016/12/26,13.74,17.04,8.38,85.4212721
2016/12/27,2.94,9.11,-0.91,54.47658216
2016/12/28,2.19,8.67,-1.83,67.73895767
2016/12/29,3.64,6.05,1.18,58.68741939
2016/12/30,1.68,5.13,-1.65,49.66819311
2016/12/31,4.56,7.43,2.15,51.55819062
2017/1/1,1.11,5.62,-2.33,75.41643099
2017/1/2,4.8,8.81,2.15,89.92073604
2017/1/3,6.95,8.86,2.46,96.08494411
2017/1/4,-4.54,1.53,-7.62,48.1762766
2017/1/5,-7.41,-5.71,-9,48.77566203
2017/1/6,-10.91,-8.28,-13.15,44.08418694
2017/1/7,-10.38,-4.94,-13.88,40.73381203
2017/1/8,-8.71,-4.3,-12.27,44.41492862
2017/1/9,-3.05,2.17,-5.91,47.00474634
2017/1/10,6.11,12.74,0.74,77.27982434
2017/1/11,4.51,13.38,-1.63,82.22791319
2017/1/12,5.83,12.73,-0.26,81.76260926
2017/1/13,-2.83,0.38,-4.95,58.58440382
2017/1/14,-0.58,0.97,-1.74,75.1664013
2017/1/15,-0.38,2.14,-1.95,74.46862386
2017/1/16,3.93,9.54,0.72,91.27102539
2017/1/17,7.67,11.13,4.79,92.03120881
2017/1/18,3.79,7.53,0.45,81.18787285
2017/1/19,4.27,8.22,2.07,88.54523495
2017/1/20,7.8,10.89,5.99,94.15302767
2017/1/21,11.32,16.6,8.04,82.93788217
2017/1/22,8.63,12.39,5.67,89.17066051
2017/1/23,5.41,8.5,3.54,82.5237979
2017/1/24,3.97,7.27,1.58,77.76465618
2017/1/25,6.36,9.84,4.18,75.8480621
2017/1/26,1.84,5.61,-0.16,64.48273903
2017/1/27,-0.6,1.53,-2.18,60.62364521
2017/1/28,-0.4,3.18,-2.37,64.43351364
2017/1/29,0.15,2.06,-1.38,64.66510112
2017/1/30,-0.43,5.96,-4.84,61.80297452
2017/1/31,5.85,8.95,2.72,61.3042011
2017/2/1,3.57,6.44,0.97,65.6206815
2017/2/2,-1.94,2.89,-5.03,46.89180441
2017/2/3,-3.38,-0.15,-5.74,40.75670867
2017/2/4,-3.04,2.8,-6.79,43.18135982
2017/2/5,2.34,8.25,-1,57.90128273
2017/2/6,4.19,11.45,-0.18,88.85414182
2017/2/7,12.13,14.75,9.24,93.10430205
2017/2/8,2.65,9.54,-0.31,68.34798863
2017/2/9,-4.05,-0.65,-7.15,45.89632447
2017/2/10,0.62,11.84,-4.98,51.36260696
2017/2/11,9.86,16.65,5.82,80.84201904
2017/2/12,9.73,13.92,5.87,72.18430635
2017/2/13,3.22,8.59,-2.11,49.24555446
2017/2/14,5.18,10.42,1.67,61.18115486
2017/2/15,3.46,7.69,-0.47,55.24638909
2017/2/16,3.19,12.23,-2.38,54.62956382
2017/2/17,9.67,18.16,4.48,57.58412058
2017/2/18,11.46,16.22,7.55,67.71853751
2017/2/19,10.85,18.92,4.68,81.31219465
2017/2/20,13.55,20.76,9.33,79.25417389
2017/2/21,14.83,18.08,11.82,80.76884857
2017/2/22,14.39,20.38,10.05,83.64831492
2017/2/23,13.66,19.07,8.84,80.33789321
2017/2/24,13.4,17.26,9.78,77.91308785
2017/2/25,1.91,9.45,-2.15,51.53967271
2017/2/26,1.48,8.51,-3.3,48.91776122
2017/2/27,6.29,14.05,1.34,67.11440999
2017/2/28,12.68,18.7,9.06,85.02164391
2017/3/1,12.37,17.68,7.24,78.49208563
2017/3/2,3.7,7.19,-0.02,49.84289003
2017/3/3,0.88,5.11,-3.3,48.58532399
2017/3/4,4.76,13.87,0.19,49.73688722
2017/3/5,9.28,15.31,5.45,59.58353388
2017/3/6,12.41,16.29,9.99,79.94417351
2017/3/7,13.14,17.84,7.48,56.75027261
2017/3/8,9.29,14.87,5.01,33.40984291
2017/3/9,9.15,16.33,3.82,49.31531105
2017/3/10,4.24,11.5,-0.06,46.57158606
2017/3/11,-0.22,2.76,-2.77,36.7732137
2017/3/12,-0.63,4.12,-4.5,43.309175
2017/3/13,0.98,3.06,-0.75,67.92772346
2017/3/14,-1.9,1.05,-4.27,65.78232015
2017/3/15,-3.48,1.66,-7.29,44.92023612
2017/3/16,-0.2,7.15,-5.3,49.53508332
2017/3/17,6.22,13.75,2.15,73.001976
2017/3/18,7.75,12.64,3.26,65.20400745
2017/3/19,5.8,12.72,0.05,65.60604107
2017/3/20,12.03,21.17,7.07,67.93440215
2017/3/21,11.04,17.48,6.38,70.604224
2017/3/22,4.95,10,0.59,51.16612185
2017/3/23,5.2,11.74,1.64,51.2768283
2017/3/24,15.56,22.88,9.91,67.98682843
2017/3/25,14.68,19.07,12.23,83.29723539
2017/3/26,13.41,16.59,10.95,85.44241957
2017/3/27,11.97,15.57,9.08,86.43975487
2017/3/28,11.28,14.25,8.64,83.15816308
2017/3/29,11.55,16.88,8.02,74.80727431
2017/3/30,13.62,17.17,11.6,83.44493957
2017/3/31,8.72,13.04,6.35,81.07460558
2017/4/1,8.52,14.56,3.63,67.22195583
2017/4/2,10.92,17.86,6.31,68.45521874
2017/4/3,13.77,17.2,11.58,81.54134745
2017/4/4,13.19,16.92,10.51,78.67023174
2017/4/5,11.46,15.79,8.34,80.51519684
2017/4/6,7.87,12.77,4.51,66.83931031
2017/4/7,8.29,13.83,3.05,45.7619995
2017/4/8,11.11,20.58,4.33,53.59251928
2017/4/9,17.47,24.02,13.26,57.47337753
2017/4/10,19.42,22.57,16.61,66.40130577
2017/4/11,14.09,19.05,10.01,70.9174269
2017/4/12,12.46,19.81,5.69,65.62957223
2017/4/13,15.88,23.08,10.48,63.41113394
2017/4/14,18.2,24.73,12.94,70.08236239
2017/4/15,20.62,25.36,16.77,62.82747473
2017/4/16,19.7,23.14,17.26,68.2164171
2017/4/17,16.05,20.37,11.85,61.5489751
2017/4/18,16.25,23.29,10.78,65.88846462
2017/4/19,19.57,24.96,15.38,77.29817501
2017/4/20,19.74,23.67,16.27,73.97310274
2017/4/21,12.91,18.42,9.09,67.56278116
2017/4/22,10.1,13.98,7.22,66.43742195
2017/4/23,12.05,19.38,5.95,53.73488172
2017/4/24,14.56,22.1,7.77,52.84467415
2017/4/25,17.34,24.2,11.84,61.56648198
2017/4/26,19.31,23.33,16.27,70.71253673
2017/4/27,12.55,18.37,7.92,75.08445925
2017/4/28,12.8,18.42,8.72,75.12783994
2017/4/29,15.12,20.17,11.68,87.15236913
2017/4/30,15.68,19.88,12.56,88.11841314
2017/5/1,13.06,18.6,10.14,67.8269296
2017/5/2,11.64,17.03,7.85,56.83697685
2017/5/3,10.71,16.07,6.59,65.9697286
2017/5/4,9.77,13.01,7.68,81.61205959
2017/5/5,11.04,17.12,6.74,61.87519607
2017/5/6,12.76,17.85,8,60.87781155
2017/5/7,12.68,19.25,5.96,56.98875121
2017/5/8,14.32,21.91,7.97,62.14725961
2017/5/9,18.49,24.7,13.46,69.81882225
2017/5/10,19.83,25.49,14.91,72.3855001
2017/5/11,19.07,23.66,15.67,79.69004733
2017/5/12,16.46,21,11.98,71.32939016
2017/5/13,17.27,24.33,10.59,63.05267721
2017/5/14,19.75,26.03,13.7,62.46244846
2017/5/15,20.51,27.66,14.01,63.91840122
2017/5/16,23.05,28.42,17.97,63.78713496
2017/5/17,23.85,27.24,20.89,60.59013543
2017/5/18,23.28,27.37,20,64.45245056
2017/5/19,18.58,25.51,15,77.29247629
2017/5/20,17.76,23.77,14.14,84.47714966
2017/5/21,18.07,22.22,15.1,72.29546978
2017/5/22,16.04,22.4,10.13,58.84836059
2017/5/23,16.98,20.58,13.8,72.33038852
2017/5/24,14.76,18.54,11.57,79.96063287
2017/5/25,15.59,20.89,11.49,72.74570148
2017/5/26,18.51,25.02,13.28,74.33393147
2017/5/27,20.6,26.29,16,80.92418475
2017/5/28,20.7,25.1,17.45,79.97047589
2017/5/29,20.31,25.69,15.33,59.93924597
2017/5/30,19.39,24.26,14.1,58.57763972
2017/5/31,19.12,24.38,13.88,61.49715672
2017/6/1,19.78,25.73,13.45,58.9468452
2017/6/2,21.46,27.91,14.6,61.56403227
2017/6/3,23.32,29.07,17.09,63.72524874
2017/6/4,24.13,28.61,19.82,70.90947814
2017/6/5,23,28.47,18.56,73.32781144
2017/6/6,20.53,25.62,15.73,60.07129013
2017/6/7,19.36,24.13,14.07,53.48257624
2017/6/8,19.5,25.52,13.23,54.24236212
2017/6/9,21.91,28.35,15.98,53.87021406
2017/6/10,23.52,29.26,17.93,53.34417537
2017/6/11,25.59,30.95,20.68,53.74509826
2017/6/12,27.13,32.33,22.19,58.32346672
2017/6/13,27.39,31.98,23.17,67.26356017
2017/6/14,26.82,31.25,23.15,70.88675671
2017/6/15,25.3,30.79,21.02,73.50209031
2017/6/16,25.54,30.69,20.65,67.46968451
2017/6/17,25.28,30.41,21.65,72.81995859
2017/6/18,24.09,28.39,21.49,73.47340963
2017/6/19,22.3,26.74,17.6,59.36888268
2017/6/20,22.91,29.11,16.73,57.43508289
2017/6/21,24.14,30.05,18.8,62.38363586
2017/6/22,25.52,29.96,22.3,69.72797901
2017/6/23,24.33,27.75,21.76,77.40039493
2017/6/24,21.32,25.29,17.36,54.79092257
2017/6/25,19.64,24.42,14.44,49.93579316
2017/6/26,19.1,23.6,14.12,55.42373694
2017/6/27,18.95,24.73,12.99,59.0948818
2017/6/28,22.09,28.89,16.95,56.56109407
2017/6/29,25.12,29.26,21.82,64.85477842
2017/6/30,24.26,28.41,21.04,78.01442949
2017/7/1,24.03,28.4,20.04,69.52502478
2017/7/2,24.13,30.41,17.73,61.7097858
2017/7/3,24.89,30.03,20.23,67.04151678
2017/7/4,24.65,29.69,19.8,71.54045306
2017/7/5,24.74,29.09,21.34,77.12927221
2017/7/6,24.77,30.01,20.75,78.37933222
2017/7/7,26.42,31.44,22.11,69.47153523
2017/7/8,24.6,28.87,19.8,61.31005905
2017/7/9,24.7,30.88,18.78,59.83096159
2017/7/10,26.91,31.75,23.24,63.44264489
2017/7/11,26.88,31.91,22.98,69.17657749
2017/7/12,28.04,32.8,23.64,62.09962531
2017/7/13,27.57,31.91,24.29,71.28683958
2017/7/14,24.53,28.61,21.47,76.5744659
2017/7/15,23.32,28.23,18.88,71.6078846
2017/7/16,24.47,29.93,19.36,69.74179293
2017/7/17,24.17,29.41,19.27,69.72717665
2017/7/18,25.74,32.03,19.84,65.97106473
2017/7/19,27.81,32.91,22.99,66.20124629
2017/7/20,29.27,34.51,24.58,64.86500417
2017/7/21,29.54,34.33,24.9,66.35822809
2017/7/22,29.85,34.6,25.79,62.96556658
2017/7/23,28.29,32.68,24.56,66.95362143
2017/7/24,25.61,30.09,21.32,65.4096823
2017/7/25,25.04,30.33,20.33,65.00071346
2017/7/26,26.93,32.87,22.1,66.13953591
2017/7/27,26.51,30.45,23.95,76.93013695
2017/7/28,24.45,27.98,21.09,72.31060776
2017/7/29,22.73,26.54,18.48,60.0135724
2017/7/30,22.45,28.11,16.89,57.28299581
2017/7/31,23.76,29,18.38,58.92109084
2017/8/1,24.6,29.04,20.54,65.31596488
2017/8/2,24.57,29.65,19.83,69.32609294
2017/8/3,25.03,30.01,20.64,69.80677754
2017/8/4,20.82,26.06,16.96,61.21328981
2017/8/5,20.47,25.94,15.06,58.03564107
2017/8/6,20.25,24.13,17.46,73.39981924
2017/8/7,21.12,25.23,18.09,79.07445699
2017/8/8,21.51,26.65,16.33,63.85276703
2017/8/9,22.24,27.47,16.71,58.85521911
2017/8/10,23.55,29.12,18.33,62.8076835
2017/8/11,23.56,27.29,20.19,73.47239089
2017/8/12,21.76,25.81,17.38,65.78962842
2017/8/13,21.43,26.58,16.17,60.76096139
2017/8/14,23.01,27.61,19.13,69.23681346
2017/8/15,24.73,29.44,20.69,74.78067568
2017/8/16,25.26,30.25,21.31,77.25667335
2017/8/17,25.47,28.62,23.08,80.37497519
2017/8/18,24.45,29.54,19.63,65.86276577
2017/8/19,24.71,30.11,19.48,64.88828089
2017/8/20,26,32.22,20.71,66.47987726
2017/8/21,26.9,32,22.78,74.23004051
2017/8/22,25.51,28.76,23.14,75.79136538
2017/8/23,21.48,25.56,16.81,57.98193802
2017/8/24,20.66,25.74,15.55,59.59202446
2017/8/25,20.4,25.21,15.79,60.00045196
2017/8/26,21.23,26.77,16.4,57.16407826
2017/8/27,22.32,27.59,17.51,56.58229424
2017/8/28,21.94,26.3,18.18,71.71424113
2017/8/29,21.38,25.98,17.21,77.2358005
2017/8/30,22.06,27.02,17.21,69.57858307
2017/8/31,21.95,25.91,18.39,69.55691966
2017/9/1,19.37,23.51,15.83,64.7575435
2017/9/2,18.15,24.89,12.16,57.91746581
2017/9/3,22.01,28.74,16.78,60.19146153
2017/9/4,24.55,31.45,19.85,61.06502257
2017/9/5,20.56,25.93,16.54,57.56236858
2017/9/6,16.36,20.03,12.33,51.31412042
2017/9/7,16.36,21.85,11.35,55.57300378
2017/9/8,18.63,25.35,12.89,56.92184652
2017/9/9,19.72,25.57,14.52,60.0337067
2017/9/10,19.18,24.1,13.84,53.86763881
2017/9/11,18.51,24.34,12.72,53.21985593
2017/9/12,19.22,24.58,15.12,57.79964189
2017/9/13,19.11,23.09,15.97,74.24571747
2017/9/14,20.96,27.88,15.7,71.57709864
2017/9/15,23.41,30.23,17.8,63.38026353
2017/9/16,24.76,30.4,19.44,61.19170184
2017/9/17,24.55,29.53,20.53,65.01744064
2017/9/18,22.74,28.2,18.31,71.22929672
2017/9/19,22.8,27.59,19.25,80.1605448
2017/9/20,24.99,31.76,20.56,72.67814348
2017/9/21,26.29,31.55,21.81,73.3579411
2017/9/22,26.79,32.17,21.91,66.60311415
2017/9/23,26.53,31.9,21.3,61.37020969
2017/9/24,26.09,31.38,20.86,59.40685082
2017/9/25,25.72,31.16,20.47,58.75766305
2017/9/26,25.75,30.81,21.13,59.02595772
2017/9/27,22.35,27.37,19.21,62.654643
2017/9/28,18.66,23.42,14.14,50.58582571
2017/9/29,18.85,24.74,13.66,50.26116605
2017/9/30,17.48,22.6,12.4,47.86217028
2017/10/1,17.43,24.01,12.51,46.67106877
2017/10/2,21.59,27.67,17.49,51.01010663
2017/10/3,22.94,26.52,20.49,65.08059279
2017/10/4,22.14,25.36,19.56,74.7656491
2017/10/5,20.88,25.34,17.6,70.92242144
2017/10/6,21.66,25.18,19.18,73.97711955
2017/10/7,22.26,25.73,20.01,68.03856503
2017/10/8,19.59,24.86,15.1,74.23334881
2017/10/9,20.84,26.83,16.41,76.03152123
2017/10/10,20.41,24.23,18.06,83.12937394
2017/10/11,15.55,19.64,12.65,81.4012347
2017/10/12,15.57,18.17,13.7,76.96595903
2017/10/13,16.73,23.28,12.49,76.29551972
2017/10/14,20.69,26.43,17.14,71.80243704
2017/10/15,18.5,24.46,12.89,68.3265223
2017/10/16,12.47,17.23,8.17,55.54859492
2017/10/17,13.3,19.43,8.95,55.30211755
2017/10/18,14.37,21.01,9.42,58.50826214
2017/10/19,16.45,22.96,11.45,60.65275592
2017/10/20,17.46,23.87,12.55,64.75967264
2017/10/21,19.03,24.46,15.55,59.31157038
2017/10/22,18.5,22.62,13.52,74.62245672
2017/10/23,12.99,17.72,10.34,78.9582051
2017/10/24,10.45,14.15,7.95,61.16643139
2017/10/25,8.91,14.19,4.91,53.52734944
2017/10/26,11.04,19.7,5.61,63.32692701
2017/10/27,9.25,16.36,4.69,57.02052654
2017/10/28,4.16,6.07,2.18,59.79875184
2017/10/29,4.19,9.07,0.18,57.35390968
2017/10/30,7,10.24,4.66,57.59146939
2017/10/31,4.61,7.75,1.15,50.33805379
2017/11/1,5.3,9.96,2.79,74.2058249
2017/11/2,13.94,18.27,9.73,92.65217574
2017/11/3,11.59,15.61,7.75,79.93394001
2017/11/4,12.35,16.43,9.61,85.2132226
2017/11/5,15.78,18.03,13.76,93.35562648
2017/11/6,8.97,14.04,5.66,73.05617327
2017/11/7,7.02,9.53,5.34,69.7848108
2017/11/8,5.85,9.79,2.15,64.71514254
2017/11/9,5.44,10.49,1.03,64.66607986
2017/11/10,0.6,5.34,-3.1,48.08321176
2017/11/11,1.72,7.29,-1.46,53.55247296
2017/11/12,5.5,7.95,3.76,77.01313398
2017/11/13,5.18,8.31,2.6,78.74784107
2017/11/14,5.74,9.87,2.93,75.52323913
2017/11/15,9.52,12.54,7.88,76.22866027
2017/11/16,4.44,9.54,0.24,66.21079368
2017/11/17,4.42,10.81,0.73,76.2225784
2017/11/18,11.47,15.79,4.34,88.44811223
2017/11/19,2.47,5.43,-0.76,55.05506758
2017/11/20,3.71,11.55,-0.73,57.44053713
2017/11/21,6.83,11.2,2.99,56.04427299
2017/11/22,0.41,4.92,-3.21,53.76042224
2017/11/23,2.39,9.07,-1.24,59.06860141
2017/11/24,6.6,15.88,1.49,66.65159888
2017/11/25,10.25,13.99,6.84,61.37765006
2017/11/26,6.12,12.55,0.45,66.06241528
2017/11/27,8.42,15.96,3.58,65.21815262
2017/11/28,12.25,16.78,9.36,52.06084776
2017/11/29,9.21,14.33,4.86,53.49367346
2017/11/30,9.53,12.22,7.71,61.85794005
2017/12/1,5.56,11.38,0.35,63.28893637
2017/12/2,7.05,13.65,3.04,63.27905451
2017/12/3,7.86,15.46,1.92,71.71954374
2017/12/4,12.92,17.8,10.12,68.21682504
2017/12/5,7.11,16.44,1.76,54.13297934
2017/12/6,2.29,5.75,-0.13,47.21470504
2017/12/7,-0.99,3,-3.3,55.06383239
2017/12/8,-2.91,1.79,-5.78,48.59783617
2017/12/9,-1.27,1.21,-3,56.47377762
2017/12/10,-1.08,5.76,-4.66,58.41416593
2017/12/11,2.06,10.23,-2.74,68.8327383
2017/12/12,0.49,6.24,-3.24,52.13274096
2017/12/13,0.11,7.6,-3.98,49.23846387
2017/12/14,-0.12,4.25,-3.03,59.58705415
2017/12/15,-0.45,3.99,-3.34,61.55982856
2017/12/16,3.38,10.47,0.1,64.27263464
2017/12/17,4.62,8.1,2.67,76.36737604
2017/12/18,6.7,9.14,5.15,86.7961699
2017/12/19,6.96,10.98,4.22,80.88436711
2017/12/20,4.56,7.82,1.58,64.50578103
2017/12/21,4.15,9.42,1.01,64.55158627
2017/12/22,6.78,8.58,4.85,85.35763914
2017/12/23,1.69,4.99,-0.84,74.90698236
2017/12/24,-2.34,-0.37,-4.03,64.76317062
2017/12/25,-5.33,-2.89,-7.1,54.25604901
2017/12/26,-8.26,-5.13,-10.74,52.46255006
2017/12/27,-12.56,-9.44,-15.53,44.12606249
2017/12/28,-10.45,-5.6,-13.28,41.24973746
2017/12/29,-7.02,-3.88,-9.97,54.97446699
2017/12/30,-8.47,-4.98,-12.29,63.2861891
2017/12/31,-14.04,-10.97,-16.41,50.99969536
2018/1/1,-17.04,-13.33,-20.64,51.10514308
2018/1/2,-16.35,-9.69,-20.26,47.61164213
2018/1/3,-9.17,-5.19,-12.53,50.36369807
2018/1/4,-12.75,-8.5,-16.78,56.02061118
2018/1/5,-12.36,-8.12,-15.46,53.43631259
2018/1/6,-13.63,-8.18,-17.97,50.94819934
2018/1/7,-6.26,2.12,-12.35,47.56308664
2018/1/8,1.31,3.27,-0.8,90.68972465
2018/1/9,-0.36,3.57,-3.37,91.36967337
2018/1/10,5.37,10.64,1.19,96.77595663
2018/1/11,11.35,13.71,5.56,96.02773874
2018/1/12,-4.61,4.66,-8.42,61.84603513
2018/1/13,-8.44,-5.34,-11.32,40.83997326
2018/1/14,-8.77,-3.9,-12.23,41.40634728
2018/1/15,-5.34,-2.25,-8.44,65.00616109
2018/1/16,-11.68,-6.55,-15.47,57.89696666
2018/1/17,-10.35,-4.62,-14.1,63.06352737
2018/1/18,-5.43,2.98,-9.23,54.13851022
2018/1/19,0.07,7.2,-3.42,52.99649594
2018/1/20,3.94,10.26,0.35,69.49221951
2018/1/21,7.67,11.46,5.13,94.53625258
2018/1/22,10.86,13.57,7.96,84.99065038
2018/1/23,2.45,7.82,0.32,70.78611759
2018/1/24,-0.21,3.43,-2.46,65.72570006
2018/1/25,1.65,11,-3.05,67.8726017
2018/1/26,6.16,12.38,2.14,59.1709107
2018/1/27,8.61,11.05,5.49,65.40147661
2018/1/28,3.25,9.19,-1.92,68.02437378
2018/1/29,-0.3,4.2,-2.62,62.94088856
2018/1/30,-3.22,1.53,-6.67,49.57558322
2018/1/31,2.5,9.35,-1.62,51.51266289
2018/2/1,0.42,5.42,-4.65,60.19032473
2018/2/2,-7.42,-3.2,-10.72,34.70992241
2018/2/3,-1.84,4.76,-5.55,39.92122607
2018/2/4,-0.13,3.97,-5.03,63.08003816
2018/2/5,-7.99,-3.48,-11.8,42.30871819
2018/2/6,-6.58,-3.13,-10.77,65.12089384
2018/2/7,-5.78,-2.86,-8.8,68.80026919
2018/2/8,-5.69,2.02,-10.42,63.17215693
2018/2/9,0.79,6.64,-2.76,68.19380854
2018/2/10,-2.39,1.61,-4.58,79.07074423
2018/2/11,-4.65,-2.86,-6.3,80.31280791
2018/2/12,-6.91,-0.72,-11.37,60.05650676
2018/2/13,-3.35,4.42,-7.51,65.33377548
2018/2/14,3.75,9.58,0.04,89.83710275
2018/2/15,11.79,17.26,8.43,92.03697364
2018/2/16,5.57,13.52,0.27,74.57664175
2018/2/17,-0.61,3.88,-3.9,69.29561962
2018/2/18,1.43,9.29,-4.85,74.58158492
2018/2/19,10.77,17.48,5.77,81.74640906
2018/2/20,15.12,18.75,10.81,85.12111493
2018/2/21,2.57,11.2,-1.67,77.42064937
2018/2/22,2.77,7.84,0.03,79.75298361
2018/2/23,7.47,9.05,5.88,90.12889881
2018/2/24,5.95,10.26,3.59,92.05122728
2018/2/25,6.88,12.69,1.23,66.13943034
2018/2/26,5.54,13.38,-0.73,56.40203315
2018/2/27,8.62,16.96,3.29,56.89484963
2018/2/28,11.44,14.84,8.53,74.17453254
2018/3/1,9.75,12.55,6.77,85.39011571
2018/3/2,4.9,9.78,-0.54,56.52315413
2018/3/3,4.57,10.92,-0.49,54.19271068
2018/3/4,5.4,12.21,0.5,51.18023507
2018/3/5,5.64,9.38,2.89,60.66854948
2018/3/6,4.56,8.71,0.18,65.99516146
2018/3/7,1.27,4.12,-0.93,60.50350032
2018/3/8,-0.66,2.73,-3.55,54.64096554
2018/3/9,0.85,7.48,-3.92,59.06700074
2018/3/10,3.49,9.75,-1.04,65.06837306
2018/3/11,3.54,7.79,0.72,63.69178945
2018/3/12,2.14,7.09,-1.34,66.47217589
2018/3/13,1.81,6.24,-2.23,55.25091431
2018/3/14,1.27,9.27,-4.09,50.16819677
2018/3/15,6.97,14.78,1.13,53.69625557
2018/3/16,5.13,11.07,0.64,58.25091699
2018/3/17,6.63,10.5,4.24,77.53027993
2018/3/18,5.33,11.56,0.25,70.39527444
2018/3/19,6.96,12.39,2.92,70.27397051
2018/3/20,3.53,8.36,-0.13,65.41689958
2018/3/21,2.5,7.4,-0.91,58.20855981
2018/3/22,3.64,10.38,-2.25,60.33811417
2018/3/23,5.74,10.56,1.77,63.14722931
2018/3/24,4.89,9.31,2.62,81.10968399
2018/3/25,2.86,7.72,-0.43,66.33965863
2018/3/26,5.58,11.88,1.72,67.00480016
2018/3/27,11.23,13.58,9.13,91.08159812
2018/3/28,8.4,12.82,4.92,87.50829639
2018/3/29,9.48,12.05,7.3,90.65114507
2018/3/30,6.96,11.64,3.28,64.50627418
2018/3/31,8.36,15.23,3.3,64.55513764
2018/4/1,3.51,10.67,-0.8,58.60904528
2018/4/2,1.05,7.26,-3.21,73.07783466
2018/4/3,8.93,15.24,4.8,90.48736636
2018/4/4,2.08,7.39,-2.22,59.61737348
2018/4/5,3.12,11.09,-2.54,56.59242188
2018/4/6,5.63,10.64,1.97,61.83709448
2018/4/7,-0.15,5.42,-4.16,44.69269459
2018/4/8,0.64,5.14,-3.51,53.36786553
2018/4/9,3.05,8.24,-0.96,69.86915961
2018/4/10,3.81,8.5,-0.55,63.5678068
2018/4/11,8.65,18.95,2.29,60.8070476
2018/4/12,16.53,23.53,12.15,56.30514177
2018/4/13,17.58,22.14,14.31,63.97203906
2018/4/14,14.67,18.55,11.62,83.79215392
2018/4/15,7.06,12.33,4.21,74.52703696
2018/4/16,1.53,5.57,-1.33,57.06817538
2018/4/17,4.39,12.91,-1.28,61.25420116
2018/4/18,8.9,15.69,4.42,65.51428575
2018/4/19,5.83,13.21,1.29,59.04176537
2018/4/20,7.57,15.25,0.55,52.14589015
2018/4/21,10.29,16.53,5.39,49.78787192
2018/4/22,12.04,17.21,8.53,54.4998944
2018/4/23,12.42,17.19,8.69,66.03002736
2018/4/24,13.49,18.22,10.08,76.99006386
2018/4/25,13.1,18.44,8.28,68.77038364
2018/4/26,11.87,18.15,6.04,62.07593672
2018/4/27,13.22,19.19,8,56.6522278
2018/4/28,11.11,16.67,6.31,54.13158322
2018/4/29,9.21,15.95,2.75,46.34254527
2018/4/30,13.23,22.85,6.15,47.41580836
2018/5/1,18.65,26.14,12.74,52.01068317
2018/5/2,21.8,26.92,18.35,62.00424173
2018/5/3,20.58,24.42,18.23,83.72830737
2018/5/4,20.28,23.37,17.6,73.40515789
2018/5/5,18.62,24.38,12.6,62.65431723
2018/5/6,18.76,25.08,12.92,61.41180433
2018/5/7,17.48,23.4,11.38,60.08940838
2018/5/8,18.55,25.29,11.9,54.76163681
2018/5/9,20.81,26.89,16.27,61.21092584
2018/5/10,21.21,26.85,15.34,64.49198023
2018/5/11,20.87,27.09,15.57,64.12418975
2018/5/12,20.49,25.15,16.82,64.08075119
2018/5/13,21.14,27.14,16.39,69.21868585
2018/5/14,24.05,29.69,19.18,67.88660285
2018/5/15,22.76,27.35,18.88,72.54982417
2018/5/16,21.01,26.69,15.77,69.54950906
2018/5/17,21.4,26.26,16.67,68.03681566
2018/5/18,19.96,24.35,16.89,73.15953477
2018/5/19,20.81,26.6,16.81,80.23915231
2018/5/20,21.08,26.33,16.54,78.96875047
2018/5/21,20.15,24.63,16.68,83.67833123
2018/5/22,21.44,26.12,17.47,78.87166036
2018/5/23,21.68,27.68,16.12,70.84822094
2018/5/24,23.36,29.06,17.52,63.16693372
2018/5/25,23.87,29.1,18.61,66.24026142
2018/5/26,24.44,30.27,19.87,76.08782338
2018/5/27,26.09,32.1,20.26,69.4503306
2018/5/28,26.54,32.16,20.52,67.58968638
2018/5/29,24.93,29.46,20.86,72.84799792
2018/5/30,24.19,29.02,21.16,81.14564208
2018/5/31,25.72,30.74,21.88,69.89654209
2018/6/1,24.74,30.09,19.95,73.49554684
2018/6/2,23.58,29.78,18.13,70.98385007
2018/6/3,22.9,27.32,18.67,59.74501686
2018/6/4,20.65,25.8,14.96,52.40924609
2018/6/5,22.1,28.76,16.36,53.32015763
2018/6/6,22.07,29.55,15.62,58.01464024
2018/6/7,25.5,31.5,19.78,61.51869241
2018/6/8,25.23,30.51,20.37,62.08073592
2018/6/9,25.41,30.26,21.14,67.48518327
